0.000000000000000000e+00,3.000194823078396467e-01,1.948230783965776425e-05,1.948230783965776425e-05
1.000000000000000000e+00,2.999937650010069401e-01,-6.234998993048801452e-06,1.324730884660896280e-05
2.000000000000000000e+00,3.000000466223838314e-01,4.662238384245398493e-08,1.329393123045141678e-05
3.000000000000000000e+00,3.000140210372965188e-01,1.402103729652992570e-05,2.731496852698134248e-05
4.000000000000000000e+00,2.999763895495143884e-01,-2.361045048560050930e-05,3.704518041380833182e-06
5.000000000000000000e+00,3.000035816083898577e-01,3.581608389868762288e-06,7.286126431249595470e-06
6.000000000000000000e+00,3.000041292075725785e-01,4.129207572589610464e-06,1.141533400383920593e-05
7.000000000000000000e+00,3.000288282618767677e-01,2.882826187677878238e-05,4.024359588061798831e-05
8.000000000000000000e+00,3.000020985073925117e-01,2.098507392522819259e-06,4.234210327314080757e-05
9.000000000000000000e+00,2.999940480537848231e-01,-5.951946215165815346e-06,3.639015705797499223e-05
1.000000000000000000e+01,2.999809032081974802e-01,-1.909679180250867248e-05,1.729336525546631975e-05
1.100000000000000000e+01,3.000088452116437820e-01,8.845211643793149392e-06,2.613857689925946914e-05
1.200000000000000000e+01,2.999881269675386264e-01,-1.187303246136250934e-05,1.426554443789695981e-05
1.300000000000000000e+01,3.000170132004021384e-01,1.701320040214948648e-05,3.127874484004644628e-05
1.400000000000000000e+01,2.999896465658978273e-01,-1.035343410216160720e-05,2.092531073788483909e-05
1.500000000000000000e+01,2.999882287113772583e-01,-1.177128862273058019e-05,9.154022115154258898e-06
1.600000000000000000e+01,3.000116869104241246e-01,1.168691042413572134e-05,2.084093253928998024e-05
1.700000000000000000e+01,2.999802642029963384e-01,-1.973579700365046818e-05,1.105135535639512057e-06
1.800000000000000000e+01,2.999873470848396506e-01,-1.265291516033828501e-05,-1.154777962469877295e-05
1.900000000000000000e+01,3.000142329560351317e-01,1.423295603514285190e-05,2.685176410444078954e-06
2.000000000000000000e+01,2.999886274216219673e-01,-1.137257837802163607e-05,-8.687401967577557116e-06
2.100000000000000000e+01,3.000073412758393898e-01,7.341275839400918102e-06,-1.346126128176639014e-06
2.200000000000000000e+01,3.000169771111731998e-01,1.697711117321087926e-05,1.563098504503424024e-05
