-2.192274877749617046e-04,2.261781266872792129e-04,4.756479050432860234e-05,4.323062244496744810e-04,-7.779746330695280765e-05,1.382983804283088869e-04,-3.967208510947950462e-05,2.665574316314256453e-05,2.793747717173833411e-05,-4.172820056989184900e-04
-2.449299415391154033e-04,3.097680170464356397e-04,1.407352208037115915e-04,2.803842249471805159e-04,-4.326210110431605305e-04,1.130885343980647662e-05,-1.637497150428490755e-04,-2.494840589187252711e-06,4.151646942127662498e-04,4.061588779566416285e-05
-3.415466931576682796e-04,4.967140487007332128e-04,1.099183662909286596e-04,1.232609470279422137e-04,-7.545968784027912157e-04,1.496072338681153635e-04,1.735720954069430721e-04,1.653482152113028292e-04,4.677467584097289022e-04,-2.182365808510861038e-04
-2.305610951354453153e-04,5.246515258724715469e-04,3.152273820483941780e-04,3.750560129310714919e-04,-7.497920729391815975e-04,1.488609182780376017e-04,1.451283043372303405e-04,1.505478104119190030e-04,3.407572314212264919e-04,-4.498326437270550038e-04
-2.509094731763666930e-04,4.280347742539186706e-04,5.836847210744511294e-04,3.493535591669177931e-04,-7.754945267033352962e-04,2.716812686805181176e-04,3.210102007212556341e-04,9.225509745260096484e-05,4.517428294434494562e-04,-2.819895879265649219e-04
-2.225402747780824697e-04,5.084124043941845583e-04,6.209467319992917345e-04,1.950034811036560622e-04,-6.672349024902518577e-04,6.502553393296778284e-04,-9.627180497766285594e-05,3.298669631296990978e-04,2.279416126291650135e-04,-9.203044927273695830e-05
-1.958845316149399052e-04,6.983715430480125219e-04,6.434185046648305262e-04,2.960792472964796085e-04,-4.102864624842689212e-04,4.439973487619930381e-04,4.103117943100864640e-05,1.106394753547373933e-04,2.558790898009033477e-04,1.649179907332459782e-04
-2.488476447718296347e-04,3.269335091363456680e-04,4.828580957660366657e-04,3.892496775958625976e-04,-5.917784557558647407e-04,2.377393581943082479e-04,8.917844207713410132e-05,-3.507935067337819568e-04,6.981234395014856986e-05,3.032163711615548651e-04
-3.380186399980916745e-04,9.131566981843836084e-04,3.396119638094108328e-04,4.171871547676009317e-04,-2.556169242774325445e-04,-5.218064390230536809e-05,5.256053550263262153e-04,-1.591943740622409065e-04,1.501899740904144576e-04,2.364423655584202422e-04
-6.092257770014680718e-04,8.463826925812489854e-04,3.821746651633123326e-04,4.451246319393392659e-04,-1.078076278728662407e-04,-1.392925459929167387e-04,3.314753398400566153e-04,-4.820877604001794214e-05,3.065454682857210456e-04,3.200322559175766690e-04
-1.212331393706564397e-03,9.267603227215148731e-04,1.021432743149724987e-04,1.406076607500944542e-04,2.379442215047489206e-05,4.185616337314124191e-05,1.731330873227104883e-04,1.329399333260400384e-04,9.366868729553112782e-05,5.111155066501588129e-04
-1.609938056737605927e-03,6.923334173489087418e-04,1.888881351457816216e-04,3.357025209088371209e-04,-5.944830696631708822e-05,1.616945128769670115e-04,5.030432447594435086e-04,2.807492297306063422e-04,1.383332739861298233e-04,6.193751308632422514e-04
-1.943157166064204966e-03,7.759233077080651686e-04,3.517067519207967008e-04,6.366862299508613265e-04,-1.886354119066402379e-04,9.492050727383238851e-05,6.394630428615127871e-04,4.285585261351726460e-04,-8.131606599583174333e-05,8.693811400529161126e-04
-1.869090139062140610e-03,9.233650350563837872e-04,1.702147586492008813e-04,4.934400979942354937e-04,-2.664328752135930456e-04,1.173922799393711802e-04,5.124735158730103768e-04,3.747708790050180427e-04,-1.294337579964693896e-04,1.017190436457482416e-03
-2.185517834293437822e-03,1.201962767161515733e-03,-3.844700618006735571e-05,7.335001946920244320e-04,-3.145505672142306919e-04,3.959900120445031257e-04,4.643558238723727305e-04,2.367713247761749074e-04,-1.026543149299508073e-04,1.165478946165823815e-03
-2.490034805482682634e-03,1.001961214943378198e-03,1.213227241871339679e-04,6.094225647586548611e-04,-1.947122177104049223e-04,5.275920620678442585e-04,6.559549565439137808e-04,2.076207410238450901e-04,2.595715834238510045e-04,1.185841377278298858e-03
-2.334537774945563693e-03,8.998529059923709994e-04,6.835961103024423835e-05,9.177676278204760507e-04,-2.238628014627347396e-04,2.111643668365470461e-04,6.263911984130537958e-04,2.838130558818763305e-06,3.136867931237269369e-04,9.670287430967733355e-04
-2.153389065579505712e-03,1.204913930063999938e-03,2.158013383785628569e-04,1.073264658357594992e-03,-2.190579959991251213e-04,6.054964623491421172e-04,5.596171928099191728e-04,2.746211281151877959e-04,4.519851735520358238e-04,9.413262893326196368e-04
-2.376510115648169941e-03,1.011653739268925101e-03,-1.696247639773329485e-04,1.313324755055383930e-03,-4.506540588750940213e-04,5.183845602585307466e-04,3.525365760872617438e-04,5.939719542358834481e-04,2.410826217315586995e-04,1.223631189409060682e-03
-2.072946116016161078e-03,1.302876857531651278e-03,-1.991885221081929336e-04,1.360889545559712532e-03,-3.495782926822704750e-04,2.991570724835690420e-04,4.559358996382156803e-04,5.791715494364996220e-04,4.786944874086568325e-04,1.179891022125026390e-03
-1.730394005706722971e-03,1.083227517549689711e-03,-1.516237316038643312e-04,1.515102772592744063e-03,-6.707702691924194438e-04,2.700064887312392248e-04,7.920974311166478765e-04,3.553703326222151793e-04,7.150843627981295914e-04,1.612197246574700871e-03
-1.916460751557477749e-03,7.102370846126387915e-04,-1.332535117555544435e-05,1.333610779321148243e-03,-7.809202009329552219e-04,5.820499747671709079e-04,7.391343179597581470e-04,8.281227904549659513e-04,5.910067328647600204e-04,1.586494792810547172e-03
-1.625237633294751571e-03,5.623344232425914191e-04,1.421716793615634966e-04,1.152118786049552424e-03,-7.761153954693456036e-04,5.563475210030172091e-04,7.083174634469752151e-04,7.320739714611057547e-04,8.273966082542327793e-04,1.560792339046393473e-03
-1.844886973276713138e-03,6.009022429034199808e-04,3.991885574025910710e-04,8.309268095394034548e-04,-5.076580564432886522e-04,3.375348868214916864e-04,6.415434578438405921e-04,1.037134995532734694e-03,7.307798566356799030e-04,1.341979704864867950e-03
-2.057521182040972230e-03,4.018217809121787942e-04,2.408463048852449440e-04,8.326618225017734520e-04,-4.065822902504651060e-04,1.178855468395301198e-04,7.219210879841064799e-04,1.338118704574758899e-03,8.422236273946254181e-04,1.520858999697047298e-03
-2.169089348593902788e-03,5.246421313146593102e-04,3.430375859316547871e-04,8.610310209000576753e-04,-2.682839098221562191e-04,3.445620350191053172e-04,4.630686193373562132e-04,1.029569040663161350e-03,7.152341004061230079e-04,1.491295241566187313e-03
-2.088711718453636901e-03,7.816590093556868846e-04,8.418511728490452040e-05,6.331175429000607258e-04,-3.350579154252908420e-04,4.309740421817448430e-04,3.111466198348622481e-04,1.177010768011479969e-03,6.948857223652016302e-04,1.410907073065695294e-03
