0.000000000000000000e+00,2.999928029864218360e-01,-7.197013578152944291e-06,-7.197013578152944291e-06
1.000000000000000000e+00,2.999964396679025702e-01,-3.560332097418683617e-06,-1.075734567557162791e-05
2.000000000000000000e+00,2.999921473009719564e-01,-7.852699028032539275e-06,-1.861004470360416718e-05
3.000000000000000000e+00,3.000004099123748658e-01,4.099123748768640496e-07,-1.820013232872730313e-05
4.000000000000000000e+00,2.999876497566935640e-01,-1.235024330642486845e-05,-3.055037563515217158e-05
5.000000000000000000e+00,2.999868601565359727e-01,-1.313984346401619874e-05,-4.369021909916837032e-05
6.000000000000000000e+00,3.000142467290190518e-01,1.424672901906287592e-05,-2.944349008010549440e-05
7.000000000000000000e+00,3.000002639646388025e-01,2.639646388136185351e-07,-2.917952544129187586e-05
8.000000000000000000e+00,3.000085914181891411e-01,8.591418189152211227e-06,-2.058810725213966464e-05
9.000000000000000000e+00,3.000259206376431065e-01,2.592063764311758334e-05,5.332530390977918699e-06
1.000000000000000000e+01,2.999933279434246480e-01,-6.672056575340867823e-06,-1.339526184362949124e-06
1.100000000000000000e+01,3.000184737432615711e-01,1.847374326158224278e-05,1.713421707721929366e-05
1.200000000000000000e+01,2.999914500893546832e-01,-8.549910645305747181e-06,8.584306431913546476e-06
1.300000000000000000e+01,2.999746306149829178e-01,-2.536938501707108884e-05,-1.678507858515754236e-05
1.400000000000000000e+01,2.999745694277141106e-01,-2.543057228587830565e-05,-4.221565087103584801e-05
1.500000000000000000e+01,3.000093247951742814e-01,9.324795174292521693e-06,-3.289085569674332632e-05
1.600000000000000000e+01,2.999888319372652767e-01,-1.116806273471215860e-05,-4.405891843145548492e-05
1.700000000000000000e+01,2.999712766602314340e-01,-2.872333976855490079e-05,-7.278225820001038571e-05
1.800000000000000000e+01,2.999760572580115192e-01,-2.394274198846968460e-05,-9.672500018848007031e-05
1.900000000000000000e+01,2.999931345553823459e-01,-6.865444617643046143e-06,-1.035904448061231165e-04
2.000000000000000000e+01,2.999769750184085315e-01,-2.302498159145738299e-05,-1.266154263975804994e-04
2.100000000000000000e+01,2.999975508948430347e-01,-2.449105156954178852e-06,-1.290645315545346783e-04
2.200000000000000000e+01,3.000110144691626179e-01,1.101446916262904807e-05,-1.180500623919056302e-04
2.300000000000000000e+01,2.999895513835816874e-01,-1.044861641830152621e-05,-1.284986788102071564e-04
2.400000000000000000e+01,3.000220348617390065e-01,2.203486173901758605e-05,-1.064638170711895704e-04
2.500000000000000000e+01,3.000200165594558710e-01,2.001655945588209917e-05,-8.644725761530747121e-05
2.600000000000000000e+01,2.999934747231119969e-01,-6.525276887991982022e-06,-9.297253450329945323e-05
2.700000000000000000e+01,3.000150572804975990e-01,1.505728049761012599e-05,-7.791525400568932724e-05
2.800000000000000000e+01,2.999755653899719432e-01,-2.443461002804570015e-05,-1.023498640337350274e-04
2.900000000000000000e+01,2.999666786017166076e-01,-3.332139828338132048e-05,-1.356712623171163479e-04
3.000000000000000000e+01,3.000022940696943086e-01,2.294069694319667008e-06,-1.333771926227966809e-04
3.100000000000000000e+01,2.999943517031356532e-01,-5.648296864335655698e-06,-1.390254894871323366e-04
3.200000000000000000e+01,2.999965428150101476e-01,-3.457184989841266542e-06,-1.424826744769736031e-04
3.300000000000000000e+01,2.999976069876819085e-01,-2.393012318080423029e-06,-1.448756867950540261e-04
3.400000000000000000e+01,2.999967197102518246e-01,-3.280289748164300079e-06,-1.481559765432183262e-04
3.500000000000000000e+01,3.000122909251876080e-01,1.229092518761909503e-05,-1.358650513555992312e-04
3.600000000000000000e+01,2.999856371059633764e-01,-1.436289403661250574e-05,-1.502279453922117369e-04
3.700000000000000000e+01,3.000075651601060156e-01,7.565160106026702636e-06,-1.426627852861850343e-04
3.800000000000000000e+01,3.000136431206510412e-01,1.364312065105233174e-05,-1.290196646351327026e-04
